title,genre,director,country,year,imdb_id,imdb_rating
Адский бункер: Восстание спецназа,"боевик, фильм ужасов",Киран Паркер,Великобритания,2013,tt2241403,
Адская ночь,,Том Де Саймон,США,1981,tt0082511,
Адский бункер,"боевик, фильм ужасов",Стив Баркер,Великобритания,2008,tt0892899,
Адский небоскрёб,"комедийный фильм, кинопародия",Шарль Немес,Франция,2001,tt0259060,
Адская кухня,"криминал, драма",Тони Чинчирипини,США,1998,tt0129136,
Адская кухня,"криминальная, драма, боевик",Андреа Берлофф,США,2019,tt5822564,
Адская поездка,"боевик, триллер, приключения",Ларри Бишоп,США,2008,tt0411475,
Адрес неизвестен,комедийная драма,Жан-Поль ле Шануа,Франция,1950,tt0042923,
Адская кухня,драма,Сильвестр Сталлоне,США,1978,tt0078056,
Адрес вашего дома,"военная, драма, приключения",Евгений Хринюк,СССР,1972,tt0217982,
Азарт любви,"музыкальный фильм, драматический фильм, боевик",Мансур Хан,Индия,2000,tt0151150,
Адский ветряк,боевик,"Лу Цзюньгу, Тони Вон",Гонконг,1979,tt0079483,
Адская месть-2. Кровавые крылья,фильм ужасов,Джефф Барр,США,1994,tt0110913,
Адмиралъ,"исторический, военный, приключенческий, мелодрама, драма",Андрей Кравчук,"Россия, Франция, Китай",2008,tt1101026,
Адрес Ленина,,Владимир Петров,СССР,1929,tt0128992,
Адреналин,фильм ужасов,"Анита Ассаль, Бартоломи Бомпар",Франция,1990,tt0098986,
Адреналин: Страх погони,"боевик, фантастика",Альберт Пьюн,США,1996,tt0115471,
Адреналин 2: Высокое напряжение,"боевик, криминал, триллер, чёрная комедия, трэш, Поп-рок, альтернативный рок, саундтрек","Марк Невелдайн, Брайан Тейлор",США,2009,tt1121931,
Адмирал Ушаков,историко-биографический,Михаил Ромм,СССР,1953,tt0045473,
Адреналин,"боевик, триллер, криминал, чёрная комедия","Марк Невелдайн, Брайан Тейлор",США,2006,tt0479884,
Адемай на пограничном посту,комедия,Поль Коллин,Франция,1950,tt0041092,
Адская жёнушка,комедия,"Джеймс Лейн, Дональд Джонс",США,1993,tt0107153,
Административная власть,"романтический фильм, драматический фильм",Роберт Уайз,США,1954,tt0046963,
Адела ещё не ужинала,"Кинокомедия, детектив",Олдржих Липский,Чехословакия,1977,tt0075633,
Адвокат,"драма, детектив",Искандер Хамраев,СССР,1990,tt0100831,
Аджами,драма,"Скандар Копти, Ярон Шани","Израиль, Германия",2009,tt1077262,
Адмирал Нахимов,историко-биографический,Всеволод Пудовкин,СССР,1946,tt0039132,
Адаптация,"трагикомедия, Музыка к фильму",Спайк Джонз,"США, США",2002,tt0268126,
Адмирал,"байопик, военный фильм, исторический фильм, драма",Роэль Рейн,Нидерланды,2015,tt2544766,
Адвокат,драма,Ян Усок,Республика Корея,2013,tt3404140,
Адвокат дьявола,"ужасы, триллер, драма",Тейлор Хэкфорд,США,,tt0118971,
Адам хочет быть человеком,драма,Витаутас Жалакявичюс,СССР,1959,tt0297704,
Адам и Хева,комедия,Алексей Коренев,СССР,1969,tt0149586,
Адам женится на Еве,"драматический фильм, комедийный фильм",Виктор Абросимович Титов,СССР,1980,tt0080332,
Ада! Это же неудобно!,комедийный фильм,Конрад Том,Польша,1936,tt0027257,
Адажио,,Стефано Соллима,Италия,2023,tt22001304,
"Ад, или Досье на самого себя",драма,Геннадий Беглов,СССР,1989,tt0149585,
Ад по соседству,"драматический фильм, фильм ужасов, фильм-триллер",Дэвид Мармор,США,2019,tt7541106,
Ад каннибалов,ужасы,Руджеро Деодато,Италия,1980,tt0078935,
Ад каннибалов 3,"Ужасы, Приключения",Руджеро Деодато,Италия,1977,tt0078437,
Адамовы яблоки,"комедия, драма, криминальный фильм",Андерс Томас Йенсен,"Дания, Германия",2005,tt0418455,
Ад живых мертвецов,фильм ужасов,"Бруно Маттеи, Клаудио Фрагассо","Италия, Испания",1980,tt0082559,
Адвокат,драма,Уильям Уайлер,США,1933,tt0023911,
Адам,"драма, мелодрама",Макс Майер,США,2009,tt1185836,
Ад в заливе Фриско,Фильм нуар,Фрэнк Таттл,США,1956,tt0048158,
Ад в Тихом океане,"приключенческий фильм, боевик",Джон Бурмен,США,1968,tt0063056,
Адам и Стив,комедия,Крэйг Честер,США,2005,tt0372122,
Ад,"немое кино, драматический фильм","Джузеппе де Лигуоро, Адольфо Падован, Франческо Бертолини",Италия,1911,tt0002130,
Агрессивные дамочки / Нападения 5-футовых женщин,"комедия, пародия","Джули Браун, Ричард Уэнк",США,1994,tt0109167,
Ад в поднебесье,фильм-катастрофа,Джон Гиллермин,США,1974,tt0072308,
Ад,"криминальная, драма, чёрный юмор",Луис Эстрада,Мексика,2010,tt1692190,
Ад,драма,Клод Шаброль,Франция,1994,tt0109731,
Ад — это город,криминальный фильм,Вэл Гест,Великобритания,"1960, 10 апреля, 1960, 1 мая, 1960, 1 июля, 1960, 6 июля, 1960, 13 ноября, 1960, Распутин: Сумасшедший монах, Ведьмы, Руки Потрошителя, Капитан Кронос: Охотник на вампиров, Тайна «Марии Целесты», Капитан Клегг, По ту сторону рейва, Пробуждающийся лес, Человек в чёрном, Чёрная вдова, Психоанализ, Наличные по требованию, Маньяк, Параноик, Ночной кошмар, Фанатик, Истерия, Крещендо, Прямо до утра, Страх в ночи, Четырёхсторонний треугольник, Космические пути, Икс: Неизвестное, Затерянный континент, Луна 02, Смерть в Хай-Хилз, Доктор Морилл, Кто-то у двери, Дело Росситер, Шепчущий Смит покоряет Лондон, Леди в тумане, Ловушка, Возвращение Святого, Кровавый апельсин, Стеклянная клетка, Ливень, Крылья опасности, Игрок и леди, Опасная блондинка, 36 часов, Дом на другом берегу озера, Пять дней, Странник вернулся домой, Риск третьей стороны, Женщины без мужчин, Песнь о свободе, Никогда не оглядывайся, Маска пыли, Разомкнутый круг, Никогда не бери сладости у незнакомых, Человек на вершине, Десять секунд до ада, Дьявольский пиратский корабль, Разрушитель, Бриллиантовый Джек, Пропуск в Китай, Террор тайного общества, Алый клинок, Кандагарский бандит, Доисторическая женщина, Её месть, Существа, забытые миром, Публичная жизнь Генриха IX, Спортивная любовь, Леди жаждет возбуждения, Что видел дворецкий, Жизнь с Лайонами, Лайоны в Париже, Вверх по течению, Дальше вверх по течению, Без паники, ребята!, Гадкий утёнок, Берегись, моряк!, Уикенд с Лулу, Старый тёмный дом, Это твои похороны, Возлюби соседа своего, Стальной штык, Лагерь на Кровавом острове, Вчерашний враг, Тайна Кровавого острова",tt0053900,
Агнец,"драма, фолк-хоррор",Вальдимар Йоханнссон,Исландия,2021,tt9812474,
Агония,"исторический фильм, драма",Элем Климов,СССР,1981,tt0081991,
Ад и небо,"Фантастическая, комедия",Станислав Ружевич,Польша,1966,tt0060833,
Агнесса Божья,"драма, триллер",Норман Джуисон,США,1985,tt0088683,
Агитбригада «Бей врага!»,"комедия, драма",Виталий Мельников,Россия,2007,tt1153032,
Агенты Сокол и Снеговик,"драма, триллер",Джон Шлезингер,"Великобритания, США",1985,tt0087231,
Агенты КГБ тоже влюбляются,комедия положений,Себастьян Аларкон,СССР,1991,tt0101280,
"Агирре, гнев Божий","драма, приключения",Вернер Херцог,ФРГ,1972,tt0068182,
Агент секретной службы,"детектив, шпионский, драма",Ион Скутельник,СССР,1978,tt0266233,
Агент-невидимка,"фильм ужасов, фантастический фильм",Эдвин Л. Марин,США,1942,tt0034902,
Агора,"биография, драма, приключения, история, пеплум",Алехандро Аменабар,"Испания, Мальта, Португалия, Франция, США",2009,tt1186830,
Агент под прикрытием,"криминальный, комедийный боевик",Том Воган,США,2013,tt1766094,
Агент по имени Далила,триллер,Ричард Франклин,США,1992,tt0111035,
Агенты А.Н.К.Л.,Комедийный боевик,Гай Ричи,США,2015,tt1638355,
Агент Джонни Инглиш 3.0,"комедия, пародия, боевик",Дэвид Керр,"Великобритания, Франция",2018,tt6921996,
Агент особого назначения,Детектив,"Константин Статский, Наталья Шабанова, Андрей Элинсон",Россия,,tt1744910,
Агенты казначейства,нуар,Энтони Манн,США,1947,tt0039881,
Агент Джонни Инглиш,"комедия, боевик",Питер Хауитт,"Великобритания, [, ], Франция, [, ], США, [, ]",2003,tt0274166,
Агент,боевик,Аарон Норрис,США,1991,tt0102045,
Агент 117: Миссия в Рио,"комедия, боевик",Мишель Хазанавичус,Франция,2009,tt1167660,
Автострада,"фильм ужасов, триллер, мистика",Мик Гаррис,США,,tt0119975,
Агент 117: Из Африки с любовью,"шпионский фильм, комедийный фильм",Николя Бедос,Франция,2021,tt7972012,
Агент по кличке Спот,"боевик, комедия",Джон Уайтселл,США,2001,tt0250720,
Агент Коди Бэнкс 2: Пункт назначения - Лондон,комедия,Кевин Аллен,США,2004,tt0358349,
Автостоп,"мелодрама, комедийная драма",Никита Михалков,"СССР, Италия, Швейцария",1990,tt0099075,
Авторитет,"боевик, триллер",Райан Комбс,США,2008,tt0985047,
Автора! Автора!,мелодрама,Артур Хиллер,США,1982,tt0083598,
Авторитеты,супергеройский фильм,,США,,tt26545524,
Авторитет,"blaxploitation, драма, боевик",Эрнест Дикерсон,США,1992,tt0104573,
Автор,"драма ,  комедия",Мануэль Мартин Куенка,"Испания, Мексика",2017,tt5451244,
Автопробег «Париж — Нью-Йорк»,фантастика,Жорж Мельес,Сибирь,1908,tt0227342,
Агата,"драма, триллер",Майкл Эптед,Великобритания,1979,tt0078736,
Автомобиль на крыше,"исторический, комедия, драма, экранизация",Дмитрий Кесаянц,СССР,1980,tt0231202,
"Автомобиль, скрипка и собака Клякса","комедия, музыкальный фильм, сказка",Ролан Быков,СССР,1974,tt0071179,
Автомобильные воры,драма,Дж. Стюарт Блэктон,США,,tt0233258,
Автопортрет неизвестного,драма,Вячеслав Криштофович,СССР,1988,tt0149745,
"Автомобили, которые съели Париж","фильм ужасов, комедия",Питер Уир,Австралия,1974,tt0071282,
Ад Танжера,драма,Франк Ван Мехелен,Бельгия,2006,tt0473492,
Автомобиль,"фильм ужасов, фильм-тайна, фильм-триллер",Эллиот Силверштейн,США,"13 мая, 1977, 13 августа, 1977, 15 сентября, 1977, 28 сентября, 1977, 10 октября, 1977, 10 ноября, 1977, 23 ноября, 1977, 22 декабря, 1977, 23 декабря, 1977, 19 января, 1978, 2 июня, 1978, 22 июня, 1978, 4 мая, 1979, 1980",tt0075809,
Автобус отходит в 6.20,"драма, соцреализм",Ян Рыбковский,Польша,1954,tt0046734,
Агент 117:,"комедия, боевик, Поп, фолк, джаз",Мишель Хазанавичус,Франция,2006,tt0464913,
Автобусная остановка,"комедийная, драма",Джошуа Логан,США,1956,tt0049038,
Автокатастрофа,"драма, триллер",Дэвид Кроненберг,Канада,"17 мая, 1996, 4 октября, 1996, 31 октября, 1996, 1996",tt0115964,
Австрийское поле,драма,Андрей Черных,СССР,1991,tt0147864,
Автостопом по галактике,"приключенческий фильм, комедия, фантастика",Гарт Дженнингс,Великобритания,"28 апреля, 2005, 29 апреля, 2005, 9 июня, 2005",tt0371724,
Абу Райхан Беруни,драма,Шухрат Аббасов,СССР,1974,tt0299445,
«Аврора»,"драма, мелодрама",Оксана Байрак,Украина,2006,tt0926037,
Абсурдистан,Комедия,Файт Хельмер,"Германия, Азербайджан",2008,tt1027658,
Автобан,боевик,Эрен Криви,"Германия, США, Великобритания",2016,tt2126235,
Австралия,"эпическая, драма",Баз Лурман,Австралия,"26 ноября, 2008, 25 декабря, 2008, 25 декабря, 2008",tt0455824,
Автомат,документальный фильм,Лиза Гурвиц,США,2021,tt4554690,
Автобус,комедия,Арне Скуэн,Норвегия,1961,tt0054708,
Абсолютная сотня,"криминал, драма, боевик, триллер",Срджан Голубович,СР Югославия,2001,tt0292432,
Австрийка,"драма, исторический фильм",Пьер Гранье-Дефер,Франция,1989,tt0096857,
Абориген,Драма,Елена Николаева,СССР,1988,tt0147816,
"Аборт: Истории, рассказанные женщинами",документальный фильм,Трейси Дроз Трагос,,2016,tt5591746,
Абсолютные новички,"драма, фэнтези, мелодрама, мюзикл",Джулиен Темпл,Великобритания,1986,tt0090585,
Абесалом и Этери,"опера, драма, романтика",Леонард Эсакия,Грузия,1966,tt0274317,
Абель,комедия,Алекс ван Вармердам,Нидерланды,1986,tt0090579,
Абсолютная власть,"драма, триллер, детектив",Даниэль Рагуссис,США,2016,tt4781612,
Абсолютная власть,"драма, триллер",Клинт Иствуд,США,1997,tt0118548,
Абдулла Арипов,"история, биография",Музаффархон Эркинов,Узбекистан,2023,,
"Абраксас, хранитель Вселенной",боевик,Дэмьен Ли,США,1991,tt0101264,
"Абдулладжан, или Посвящается Стивену Спилбергу","фантастический фильм, комедия",Зульфикар Мусаков,СССР,1991,tt0101263,
Аббатство Даунтон,драма,Майкл Энглер,Великобритания,2019,tt6398184,
Абсолон, фантастический боевик,Дэвид Барто,"Великобритания, Канада",2003,tt0300902,
Аббатство Даунтон 3,,Саймон Кёртис,"Великобритания, США",2025,tt31888477,
Аббат Шаолиня,"боевик, приключенческий фильм",Хэ Мэнхуа,Гонконг,1979,tt0079892,
Аббатство Даунтон: Новая эра,историческая драма,Саймон Кёртис,"Великобритания, США",2022,tt11703710,
Абитуриентка,Драма,Алексей Мишурин,СССР,1973,tt0147815,
А у вас который час?,драма,Цай Минлян,Китайская Республика,2001,tt0269746,
А у нас была тишина...,военная драма,Владимир Шамшурин,СССР,1977,tt0147807,
«А чой-то ты во фраке?»,"комедия, мюзикл",Иосиф Райхельгауз,Россия,1993,tt0312321,
А теперь суди…,драма,Владимир Довгань,Александра Корнейчука,1966,tt0290390,
А счастье рядом,мелодрама,Маргарита Касымова,"СССР, Таджикская ССР",1978,tt1636723,
А теперь не смотри,мистический триллер,Николас Роуг,Великобритания,1973,tt0069995,
Аафат,криминальный триллер,Атма Рам,Индия,1977,tt0395434,
Абатуар. Лабиринт страха,фильм ужасов,Даррен Линн Боусман,США,2016,tt1480285,
"А ну-ка, дедушки!",комедия,"Нинель Ненова-Цулая, Гено Цулая",Болгария,1981,tt0821751,
А потом мы танцевали,драма,Леван Акин,"Грузия, Франция, Швеция",2019,tt8963708,
А как же Боб?,комедия,Фрэнк Оз,США,1991,tt0103241,
А поутру они проснулись,"комедия, драма",Сергей Никоненко,Россия,2003,tt0768690,
А зори здесь тихие…,,Ренат Давлетьяров,Россия,2015,tt4629032,
Монти Пайтон: а теперь нечто совсем другое,комедия,Иан Макнафтон,Великобритания,1971,tt0066765,
"А теперь, дамы и господа","криминальный фильм, драма, мелодрама, триллер",Клод Лелуш,"Франция, Великобритания",2002,tt0283883,
А Йинг,драма,Аллен Фон,Гонконг,1983,tt0085144,
А защищал её Плевако,драма,Николай Козловский,Российская империя,1916,,
А завтра весь мир,драма,Юлия фон Хайнц,,2020,tt7716120,
…А зори здесь тихие,"драма, военный, экранизация",Станислав Ростоцкий,СССР,1972,tt0068161,
А пароходы гудят и уходят…,,Рубен Мурадян,СССР,1972,tt4683814,
А вот и Хаггетты,"комедия, драма",Кен Эннакин,Великобритания,1948,tt0040431,
А вы любили когда-нибудь?,музыкальная комедия,Игорь Усов,СССР,1973,tt0147799,
А вот и Лола,Романтическая комедия,"Эллен Сидлер, Мэган Силер",США,2009,tt1123894,
А если это любовь?,драма,Юлий Райзман,СССР,1961,tt0147806,
А вот и гости!,"комедия, драма, семейный фильм, фэнтези",Дэвид Йейтс,Великобритания,2003,tt0379053,
А в душе я танцую,драма,Дэмиен О'Доннелл,"Великобритания, Ирландия, Франция",2004,tt0417791,
2199: Космическая одиссея,"боевик, постапокалиптика, космическая опера, драма",Такаси Ямадзаки,Япония,2010,tt1477109,
7500,"Триллер, боевик",Патрик Воллрат,"США, Австрия, Германия",2019,tt6436726,
А кто я на этот раз?,драма,Джонатан Демми,США,1983,tt0083325,
3000 миль до Грейслэнда,"драма, комедия, криминал, триллер",Дэмиен Лихтенштайн,США,2001,tt0233142,
А был ли Каротин,"детективный фильм, комедия",Геннадий Полока,СССР,1989,tt0147805,
2081,"Фантастика, Антиутопия",Чендлер Таттл,США,2009,tt1282015,
Абрикосовые рощи,"драма ,  мелодрама",Пуриа Хейдари Урех,Армения,2016,tt4726166,
«3096 дней»,драма,Шерри Хорман,Германия,2013,tt1667355,
2067: Петля времени,научно-фантастический триллер,Сет Ларни,Австралия,2020,tt1918734,
2046,"драма, мелодрама, фантастика",Вонг Карвай,"Китай, Гонконг",2004,tt0212712,
2036: Происхождение неизвестно,научная фантастика,Хасраф Дулулл,Великобритания,2018,tt4575328,
2050,"научная фантастика, драма",Принстон Холт,США,2018,tt1458902,
2030 — Восстание молодых немцев,"фантастика, драма",Йорг Людорф,Германия,2011,tt1585250,
А вот и Полли,комедия,"Джон Гамбург, Продажи Винса Д'Анжело, Игра в рейтинг, Ворчуны",8 секунд,2004,tt0343135,
2036: Nexus Dawn,"антиутопический фильм, научно-фантастический фильм, киберпанк",Люк Скотт,США,"30 августа, 2017",tt7326248,
1984,антиутопия,Майкл Рэдфорд,Великобритания,1984,tt0087803,
1990: Воины Бронкса,"боевик, антиутопия",Энцо Г. Кастеллари,Италия,1982,tt0085124,
1984,антиутопия,Диана Ринго,"Финляндия, Россия",2023,tt23769666,
1991: Год прорыва панка,документальный,Дэвид Марки,США,1992,tt0103595,
«1984»,Реклама,Ридли Скотт,США,1984,tt4227346,
1971,документалистика,Джоанна Гамильтон,США,2014,tt3478510,
1941. Крылья над Берлином,"биография, мелодрама",Константин Буслов,Россия,2022,tt16162072,
1939,драма,Стивен Поляков,Великобритания,2009,tt1319694,
1984,"антиутопия, драма, фантастика",Майкл Андерсон,Великобритания,1956,tt0048918,
1944,"военный фильм, драма",Эльмо Нюганен,Прийт Страндберг,2015,tt3213684,
1860,Драма,Алессандро Блазетти,Италия,1934,tt0023729,
1922,"криминальная драма, триллер",Зак Хилдитч,США,2017,tt6214928,
1941,"военная, комедия",Стивен Спилберг,США,1979,tt0078723,
1939,драма,Йоран Кармбак,Швеция,1989,tt0096737,
1612,Приключенческий фильм,Владимир Хотиненко,Россия,2007,tt1139085,
1812 год,"драма, исторический","Василий Гончаров, Кай Ганзен, Александр Уральский",Российская империя,1912,tt0201403,
1500 шагов,драма,Джош Рейд,Австралия,2014,tt2380942,
1812,"документальный, драма",Павел Тупик,Россия,,,
1492: Завоевание рая,"драма, исторический",Ридли Скотт,США,1992,tt0103594,
1242: Врата на Запад,,Петер Шоош,Венгрия,2023,tt13542474,
1040,документальный,Эван Джексон Леонг,США,,tt1609920,
1408,"психологические ужасы, триллер, мистика, психоделика, драма",Микаэль Хофстрём,США,2007,tt0450385,
1210,драма,Арсений Гончуков,Россия,2012,tt2372461,
900 незабываемых дней,"документальный, пропагандистский",Валерий Соловцов,СССР,1964,tt0166573,
1002-ая ночь,музыкальный фильм,Мукадас Махмудов,СССР,1964,,
900 дней.,документальный,Джессика Гортер,Нидерланды,2011,tt2136691,
977,"фантастика, драма",Николай Хомерики,Россия,2006,tt0808139,
1812: Уланская баллада,"приключенческий, исторический",Олег Фесенко,Россия,2012,tt2388755,
800 пуль,драма,Алекс Де Ла Иглесиа,Испания,2002,tt0292886,
600 миль,драматический фильм,Габриэль Рипштейн,Мексика,"6 февраля, 2015",tt3685622,
800 льё вниз по Амазонке,приключения,Луис Льоса,"Перу, США",1993,tt0106796,
1917,"военная, драма",Сэм Мендес,"Великобритания, США",2019,tt8579674,
500 дней лета,"романтическая, комедийная драма",Марк Уэбб,США,2009,tt1022603,
451 градус по Фаренгейту,"драматический фильм, научно-фантастический фильм, экранизация романа",Рамин Бахрани,США,,tt0360556,
711 Оушен Драйв,Фильм нуар,Джозеф М. Ньюман,США,1950,tt0042176,
365 дней,эротическая комедия,"Барбара Бяловонс, Томаш Мандес",Польша,2020,tt10886166,
"301, 302","триллер, фильм ужасов, детектив",Пак Чхоль Су,Республика Корея,1995,tt0112257,
451° по Фаренгейту,антиутопия,Франсуа Трюффо,Франция,"23 декабря, 1966, 14 ноября, 1966, 1966, 15 сентября, 1966, 16 сентября, 1966",tt0060390,
317-й взвод,"военный фильм, драматический фильм",Пьер Шёндёрффер,Франция,1964,tt0058863,
200 сигарет,"комедия, драма, мелодрама",Риза Брэмон Гарсия,США,1999,tt0137338,
247 градусов по Фаренгейту,фильм ужасов,Леван Бакха,"США, Грузия",2011,tt1877543,
300 спартанцев: Расцвет империи,"эпический, исторический, боевик",Ноам Мурро,США,,tt1253863,
187,"драма, триллер",Кевин Рейнольдс,США,1997,tt0118531,
127 часов,"драма, триллер",Дэнни Бойл,"США, Великобритания",2010,tt1542344,
120 ударов в минуту,"драматический фильм, ЛГБТ-фильм",Робен Кампийо,Франция,2017,tt6135348,
130 детей,документальный фильм,Ainara Aparici,,2022,tt14375968,
109-й идёт без остановок,фильм-катастрофа,Дзюнъя Сато,Япония,1975,tt0080479,
128 ударов сердца в минуту,музыкальная драма,Макс Джозеф,"США, Франция, Великобритания",2015,tt3787590,
713-й просит посадку,"драма, триллер, приключение, фильм-катастрофа",Григорий Никулин,СССР,1962,tt0182667,
102 далматинца,комедия,Кевин Лима,США,2000,tt0211181,
100 слёз,фильм ужасов,Маркус Кох,США,2007,tt0943946,
101-й километр,"драма, Киностудия «Жанр», Мосфильм",Леонид Марягин,Россия,2001,tt0289041,
100 проблем и девушка,Комедия,Мэтью Хаффман,США,2000,tt0187559,
101 Рейс,биография,Акром Шахназаров,Узбекистан,,,
101 далматинец,"семейный фильм, комедия, приключенческий фильм",Стивен Херек,США,1996,tt0115433,
100 футов,триллер,Эрик Ред,США,2008,tt0899128,
101 Рейкьявик,романтическая комедия,Балтазар Кормакур,"Исландия, Дания, Норвегия, Франция",2000,tt0237993,
100 миллионов евро,комедия,Оливье Барру,Франция,2011,tt1793931,
100 метров,"драма, комедия",Марсель Баррена,"Испания, Португалия",2016,tt5089786,
100 дней с Мистером Высокомерие,"романтическая кинокомедия, мелодрама",Шин Джэ-хо,Республика Корея,2004,tt0395677,
99 франков,"комедия, драма",Ян Кунен,Франция,2007,tt0875113,
99 женщин,"драма, триллер, фильм ужасов",Хесус Франко,ФРГ,1969,tt0063977,
100 девчонок и одна в лифте,комедия,Майкл Дэвис,США,2000,tt0214388,
100 вещей и ничего лишнего,комедийный фильм,Флориан Давид Фиц,Германия,2018,tt8129794,
100 всадников,"исторический фильм, приключенческий фильм",Витторио Коттафави,ФРГ,1964,tt0059036,
99,криминальный фильм,Майкл Кёртис,,1918,tt0008810,
92 ядерных взрыва на планете Земля,документальный фильм,Питер Гринуэй,,2010,tt11999070,
99 домов,драматический фильм,Рамин Бахрани,США,2014,tt2891174,
90 минут на небесах,драма,Майкл Полиш,США,2015,tt4337690,
72 часа,"военный, драма",Кира Ангелина,Россия,2015,tt5720490,
72 метра,"фильм-катастрофа, драма, трагикомедия",Владимир Хотиненко,Россия,2004,tt0401089,
88 минут,триллер,Джон Эвнет,"США, Канада, Германия",2007,tt0411061,
80 миллионов,"драма, боевик, исторический фильм",Вальдемар Кшистек,Польша,2011,tt2056501,
71,"историческая, драма",Ян Деманж,Великобритания,2014,tt2614684,
71 фрагмент хронологии случайностей,драма,Михаэль Ханеке,Австрия,1994,tt0109020,
71: В огне,"боевик, драма, военный фильм",Ли Джэ Хан,Республика Корея,2010,tt1587729,
69 (Шестьдесят девять),"комедия, криминальный фильм",Пен-Ек Ратанаруанг,Таиланд,1999,tt0235154,
55,документальный фильм,Никита Михалков,Россия,2007,,
65,"научно-фантастический, остросюжетный боевик","Скотт Бек, Брайан Вудс",США,2023,tt12261776,
51,"фантастика, фильм ужасов",Джейсон Коннери,США,2011,tt1629439,
50 таблеток,Драма,Тео Эвгерино,США,2006,tt0426462,
"50 ютуберов борются за $1,000,000 для своих подписчиков!",,,,"13 июля, 2024",tt32875412,
50 первых поцелуев,романтическая комедия,Питер Сигал,США,2004,tt0343660,
55 дней в Пекине,"драма, исторический, военный",Николас Рэй,США,1963,tt0056800,
300 спартанцев,"эпический, исторический, боевик",Зак Снайдер,США,2006,tt0416449,
100 лет,Научная фантастика,Роберт Родригес,Франция,,tt5174640,
45 лет,драма,Эндрю Хэйг,Великобритания,2015,tt3544082,
49 дней,"драма, приключения",Генрих Габай,СССР,1962,tt0166942,
47 ронинов,"фэнтези, боевик, драма",Карл Ринш,"США, Япония",2013,tt1335975,
50 оттенков голубого,драма,Стюарт Мейн,Новая Зеландия,2005,tt0429482,
45-й калибр,драма,Гари Леннон,США,2006,tt0259822,
22 минуты,боевик,Василий Сериков,Россия,2014,tt2856896,
22 пули: Бессмертный,"триллер, детектив",Ришар Берри,Франция,2010,tt1167638,
24 кадра,драматический фильм,Аббас Киаростами,Иран,2017,tt6777170,
"23 - Всё не то, чем кажется","триллер, драма",Ганс-Христиан Шмидт,Германия,1998,tt0126765,
"22 июня, ровно в 4 часа…",драма,Борис Галкин,Россия,1992,tt0312307,
22 мили,"боевик, триллер",Питер Берг,США,2018,tt4560436,
21 ночь с Патти,комедия,"Арно Ларье, Жан-Мари Ларье",Франция,2015,tt4022440,
21 мост,"драма, триллер, детектив",Брайан Кирк,США,2019,tt8688634,
20 сигарет,"драма, комедия",Александр Горновский,Россия,2007,tt1179019,
22 июля,Драма,Пол Гринграсс,США,2018,tt7280898,
21 и больше,комедия,"Джон Лукас, Скотт Мур",США,2013,tt1711425,
20 тысяч разновидностей пчёл,"драматический фильм, ЛГБТ-фильм",Эстибалис Урресола Солагурен,Испания,"2023, 30 ноября, 2023",tt21113962,
20 сантиметров,"комедия, мюзикл",Рамон Саласар,"Испания, Франция",2005,tt0421528,
21 грамм,драма,Алехандро Гонсалес Иньярриту,США,2003,tt0315733,
20 дней в Мариуполе,"документальный фильм, военный фильм",Мстислав Чернов,Украина,2023,tt24082438,
20-е декабря,исторический фильм,Григорий Никулин,СССР,,tt0231006,
20 000 лье под водой,фантастика,Стюарт Патон,США,1916,tt0006333,
20 миллионов миль до Земли,"научно-фантастический фильм, фильм о монстрах, фильм-катастрофа, приключенческий фильм, фэнтезийный фильм, фильм-триллер, фильм ужасов",Натан Юран,США,1957,tt0050084,
20 000 лье под водой,"криминальный фильм, драма, триллер",Род Харди,США,1997,tt0118248,
18-летняя девственница,комедия,Тамара Олсон,США,2008,tt1294969,
20 000 лье под водой,"драма, стимпанк, приключенческий фильм",Ричард Флейшер,США,1954,tt0046672,
20 000 дней на Земле,"документальный, музыкальный","Айан Форсайт, Джейн Поллард",Великобритания,2014,tt2920540,
18-14,"исторический, детектив, приключение","Андрес Пуустусмаа, Крысоловка",Россия,2007,tt1183658,
18 мая,"боевик, драма, военный, история",Ким Джи Хун,Республика Корея,2007,tt0800341,
20 000 лет в Синг-Синге,Криминальная мелодрама,Майкл Кёртис,США,1932,tt0023731,
18 килогерц,драма,Фархат Шарипов,Казахстан,2020,tt13259906,
«17 девушек»,драма,"Дельфин Кулин, Мюриэль Кулин",Франция,2011,tt1860152,
15 минут славы,"Криминальная драма, боевик",Джон Херцфелд,США,2001,tt0179626,
16 кварталов,"криминальный фильм, драма, триллер",Ричард Доннер,США,2006,tt0450232,
18 бронзовых бойцов,"боевик, драма",Джозеф Го,"Гонконг, Китайская Республика",,tt0075203,
14 клинков,"боевик, триллер",Дэниел Ли,"Гонконг, Китай",2010,tt1442571,
14+: Продолжение,мелодрама,Андрей Зайцев,Россия,2023,tt16550728,
15 августа,комедия,Патрик Алессандрен,Франция,2001,tt0271935,
14+,мелодрама,Андрей Зайцев,Россия,2015,tt4427076,
16 желаний,"подростковая, фэнтезийная комедия",Питер Делуиз,США,,tt1646876,
14 июля,комедия,Рене Клер,Франция,1933,tt0024480,
13-й участок,"криминальный фильм, драма, экранизация",Мартин Фрич,Чехословакия,1946,tt0168443,
14 амазонок,"приключенческий фильм, драма, военный фильм","Чэн Ган, Дун Шаоюн",Гонконг,1972,tt0187499,
13-я жертва,ужасы,Мэл Хаус,США,2008,tt0473287,
