title,genre,director,country,year,imdb_id,imdb_rating
Возвращение Элиота Несса,"криминальный фильм, драма",Джеймс Контнер,США,1991,tt0102781,6.0
Возвращение Ходжи Насреддина,Сказка,Рейн Либлик,СССР,1989,tt0310330,5.2
Возвращение Фантоцци,"комедия, лирики",Нери Паренти,Италия,1996,tt0116279,5.3
Возвращение троих пьяниц,комедия,Нагиса Осима,Япония,1968,tt0063169,6.4
Возвращение Суперфлая,"Хип-хоп, соул",Сиг Шор,США,1990,tt0100480,4.1
Возвращение сына,драма,Шарип Бейсембаев,СССР,1977,tt5447734,5.7
Возвращение с фронта,"военная, драма",Николай Гадомский,Россия,2022,,-
Возвращение семёрки,вестерн,Берт Кеннеди,США,1966,tt0060897,5.5
Возвращение Свистуна,Фильм нуар,Д. Росс Ледерман,США,1948,tt0040733,6.3
Возвращение человека-невидимки,"фильм ужасов, фантастический фильм",Джо Мэй,США,"1940, 12 января, 1940",tt0032635,6.5
Возвращение человека по имени Лошадь,вестерн,Ирвин Кершнер,США,1976,tt0075132,6.1
Возвращение с орбиты,"мелодрама, научная фантастика",Александр Сурин,СССР,1983,tt0230961,6.2
Возвращение Сюркуфа,"фильм о пиратах, приключенческий фильм","Серджо Баргонзелли, Рой Роуленд","Франция, Италия, Испания",1966,tt0061103,5.9
Возвращение реаниматора,фильм ужасов,Брайан Юзна,Испания,2003,tt0222812,5.7
«Возвращение резидента»,детективный фильм,Вениамин Дорман,СССР,1982,tt0240189,6.8
Возвращение титанов,"ужасы, боевик, фантастика",Мэри Ламберт,США,2011,tt1680138,3.0
Воздух,постапокалиптический фильм,Кристиан Кантамесса,США,2015,tt2091478,5.1
Возвращение попугая Кеши,комедия,Олег Асадулин,Россия,2024,tt31173946,4.0
Возвращение помидоров-убийц,"комедия, ужасы",Джон Де Белло,США,1988,tt0095989,5.3
Возвращение Супермена,супергеройский фильм,Брайан Сингер,США,2006,tt0348150,6.1
Возвращение покровителя песен,"драма, экранизация",Ильмурад Бекмиев,СССР,1984,tt0262885,Рейтинг не найден
Возвращение однорукого меченосца,"боевик, приключенческий фильм",Чжан Чэ,Гонконг,1969,tt0064265,7.2
Возвращение Одиссея,"исторический фильм, драматический фильм, экранизация книги",Уберто Пазолини,Великобритания,2024,tt19861162,6.2
Возвращение Одинокого волка,"Детективный фильм, Комедия",Рой Уильям Нил,США,1935,tt0026646,6.7
Возвращение Нечаева,триллер,Жак Дере,"Франция, Италия, Швейцария",1991,tt0102524,5.2
Возвращение скрипки,"боевик, детский фильм, драма, приключенческий фильм",Шамиль Махмудбеков,СССР,1972,tt2236020,5.9
Возвращение надоедливой букашки,комедия,Жерар Пирес,"Франция, Италия",1971,tt0150505,4.3
Возвращение Нейтана Беккера,драма,"Рашель Мильман-Кример, Шпис, Борис Васильевич",СССР,1932,tt0023662,6.5
Возвращение на остров Ним,"приключения, комедия",Брендан Маэр,,2013,tt2221648,4.9
Возвращение мушкетёров,"боевик, приключения, комедия",Ричард Лестер,"Испания, Панама, США, Великобритания",1989,tt0098194,5.9
Возвращение Максима,"исторический фильм, драма","Григорий Козинцев, Леонид Трауберг",СССР,1937,tt0029740,6.4
Возвращение мистера Рипли,"детективная, драма",Роджер Споттисвуд,Германия,2005,tt0219171,5.9
Возвращение Монте-Кристо,"приключенческий фильм, драматический фильм",Андре Юнебель,Франция,1968,tt0174227,5.4
Возвращение кунг-фу дракона,"боевик, приключенческий фильм",Ю Чиклим,Китайская Республика,1976,tt0075133,4.6
Возвращение нонконформиста,"биография, документальный",Андрей Проскуряков,Россия,2011,,-
Возвращение Розовой пантеры,комедия,Блейк Эдвардс,"США, Великобритания",1975,tt0072081,7.0
Возвращение с победой,военный фильм,Александр Иванов,СССР,1947,tt0202664,5.9
Возвращение Куки,"боевик, детский фильм, приключенческий фильм, семейный фильм",Ян Сверак,Чехия,2010,tt1630603,7.2
Волчья яма,"ужасы, слэшер",Грег Маклин,Австралия,2005,tt0416315,6.2
Волшебный кристалл,"боевик, приключения, комедия",Вон Чин,Гонконг,1986,tt0091532,6.2
Волшебный клинок,"боевик, драма",Чу Юань,Гонконг,1976,tt0075329,7.0
Возвращение на Родину,"драматический фильм, романтический фильм",Ашутош Говарикер,Индия,2004,tt0367110,8.2
Возвращение на Батаан,"военный фильм, драматический фильм",Эдвард Дмитрык,США,1945,tt0037522,6.6
"Возвращение мушкетёров, или Сокровища кардинала Мазарини",Историко-приключенческая музыкальная фантастическая трагикомедия,Георгий Юнгвальд-Хилькевич,Россия,2008,tt1370439,2.5
Волшебный бриллиант,мелодрама,Хармеш Малхотра,Индия,1986,tt0091601,6.4
"Волшебные покровители: Повзрослей, Тимми Тёрнер!","Семейный фильм, комедия, фэнтези",Стив Холланд,"США, Канада",2011,tt1696192,3.8
Волшебное таинственное путешествие,"кинокомедия, мюзикл","Бернард Ноулесс, The Beatles",Великобритания,,tt0061937,6.1
Волшебное приключение Эвы,"комедия, драма, семейный фильм",Патрик Демпси,США,1994,tt0109179,5.6
Волшебное Рождество,"семейный фильм, драма",Филлип Борсос,"Канада, США",1985,tt0089731,6.4
Волшебное пламя,"драма, мелодрама",Генри Кинг,США,1927,tt0018129,4.7
Волшебное одеяние,приключенческий фильм,Джозеф Фаррелл МакДональд,США,,tt0004286,5.2
Волшебное дерево,"семейный фильм, приключенческий фильм",Бен Гергор,Великобритания,,tt7734244,Рейтинг не найден
Волшебное зерно,сказка,"Валентин Кадочников, Фёдор Филиппов",СССР,1941,tt0334652,6.6
Волшебники!,комедийный фильм,Дэвид Мишо,США,,tt20255394,Рейтинг не найден
Волшебник Марса,"фантастика, сказка",Дэвид Л. Хьюитт,США,1965,tt0059920,3.4
Волшебник страны Оз,"приключения, драма, фэнтези, семейный, мюзикл, трагикомедия",Виктор Флеминг,США,1939,tt0032138,8.1
Волшебник Изумрудного города,сказка,Павел Арсенов,Россия,1994,tt0111641,5.0
Волшебный голос Джельсомино,,Тамара Лисициан,Джельсомино в Стране лжецов,,tt0403655,6.6
Волшебник,"комедия, драма",Михаил Морсков,Россия,2019,tt11559206,5.7
Волшебник Земноморья,"фэнтези, драма, приключенческий фильм",Роберт Либерман,Канада,,tt0407384,5.7
Волшебник,фэнтези,Жорж Мельес,Франция,1898,tt0214902,6.4
Волшебник,"драма, роуд-муви",Тодд Холланд,США,1989,tt0098663,6.1
Волшебная фея и радио-пьесы,фильм-сказка,"Отис Тёрнер, Фрэнсис Богс",США,1908,tt0000679,5.2
Волшебная флейта,музыкальный фильм,Ингмар Бергман,Швеция,1975,tt0073822,7.4
Волшебная таможенная будка,"комедия, фантастика","Чак Джонс, Эйб Левитов, Дэвид Монахан",США,1970,tt0064806,6.7
Волшебная сила,комедия,Наум Бирман,СССР,1970,tt0334650,7.4
Волшебная страна,драма,Марк Форстер,США,2004,tt0308644,7.7
Волшебная лампа Аладдина,"комедийная, сказка",Борис Рыцарев,СССР,1966,tt0167482,6.6
"Волшебная жизнь Жанны д’Арк, дочери Лотарингии","драматический фильм, немое кино",Marco de Gastyne,Франция,1929,tt0020165,7.4
Волшебник Изумрудного города. Дорога из жёлтого кирпича,фэнтези,Игорь Волошин,Россия,2025,tt24218194,6.2
Волчья яма,детектив,Болотбек Шамшиев,СССР,1983,tt0175307,6.6
Волшебная девочка,"драма, триллер",Карлос Вермут,"Испания, Франция",2014,tt3089326,7.2
Волчья яма 2,"ужасы, слэшер",Грег Маклин,Австралия,2013,tt2004432,6.2
Волчья стая,"военный, экранизация",Борис Степанов,СССР,1975,tt0140683,7.2
Волшебники из Вэйверли Плэйс в кино,"комедийная драма, фэнтези",Лев Л. Спиро,США,,tt1369845,6.2
Волчье эхо,"приключенческий, военный, боевик, вестерн",Александр Сцибор-Рыльский,Польша,1968,tt0063806,6.4
Волчья кровь,"Истерн, боевик, драма",Николай Стамбула,Россия,1995,tt0202073,6.7
Волчонок: Фильм,"сверхъестественный триллер, подростковая драма",Рассел Малкэхи,США,2023,tt15486810,5.5
Волчонок среди людей,"драма, детский",Талгат Теменов,СССР,1988,tt0306204,6.3
Волчица,"драма, экранизация",И. Поляков,СССР,1967,,-
Волчонок 2,"фэнтези, комедия",Кристофер Лейтч,США,1987,tt0094118,3.5
Волчок,драма,Василий Сигарев,Россия,2009,tt1446206,7.0
Волочаевские дни,Историко-революционный,"Сергей Дмитриевич Васильев, Георгий Николаевич Васильев",СССР,1937,tt0030949,6.7
Волчица,фильм ужасов,Марек Пестрак,Польша,1983,tt0086585,5.9
Волчья роща,фильм ужасов,Педро Олеа,Испания,1970,tt0064105,6.3
Волшебная ночь,сказка,Темур Палавандишвили,СССР,1983,tt0230960,7.0
Волосы,музыкальный фильм,Милош Форман,ФРГ,1979,tt0079261,7.5
Волшебная история Пиноккио,"фэнтези, драма, приключения",Альберто Сирони,"Великобритания, Италия",,tt1130992,5.4
Волонтёры,комедия,Николас Мейер,США,1985,tt0090274,5.5
Волчье лето,"драма, семейный, приключения",Педер Норлунд,Норвегия,2003,tt0356154,5.9
"Володя большой, Володя маленький",мелодрама,Вячеслав Криштофович,СССР,1985,tt0090273,6.3
Волны,драма,Трей Эдвард Шульц,США,2019,tt8652728,7.5
Волна преступности,"детектив, чёрная комедия, триллер","Сэм Рэйми, Джерри Ли Льюис: Проблемы в уме, Голый король",США,1985,tt0088967,5.5
Волнение сердца,романтическая комедия,Виджай Кумар Конда,Индия,2013,tt2846134,7.1
«Волкодав из рода Серых псов»,славянское фэнтези,Николай Лебедев,Россия,2006,tt0416316,5.6
Волна,фильм-катастрофа,Роар Утхауг,Норвегия,2015,tt3616916,6.6
Волки-оборотни,"фильм ужасов, боевик",Джеймс Айзек,Канада,2006,tt0461703,4.5
Волкодав,Боевик,Михаил Туманишвили,СССР,1991,tt0103225,6.1
Волки,"ужасы, боевик",Дэвид Хейтер,"Франция, Канада",2014,tt1403241,5.3
Волки,драматический фильм,Александр Колбышев,Белоруссия,2009,tt3085562,6.2
Волки,"драма, криминальный фильм",Сабир Назармухамедов,СССР,1988,tt4187688,Рейтинг не найден
Волки,ужасы,Майкл Уодли,США,1981,tt0083336,6.3
Волчонок,"романтическая, фэнтезийная комедия, история взросления, поп",Род Дэниэл,США,1985,tt0090142,6.1
Возвращение Лили,драма,Мэгги Гриволд,США,2003,tt0358203,5.4
Волк-полицейский,"Комедия ужасов, супергеройский фильм",Лоуэлл Дин,Канада,2014,tt2781516,5.6
Волк 359,фантастика,Ласло Бенедек,США,,tt0667852,6.6
Волк с Уолл-стрит,"эпическая, биографическая, криминальная, чёрная комедия",Мартин Скорсезе,"США, США",2013,tt0993846,8.2
Волна преступности,"Фильм нуар, Драма, Триллер",Андре Де Тот,США,"1954, 12 января, 1954, 6 марта, 1954, 12 марта, 1954, 28 мая, 1954",tt0046878,7.3
Волк на пороге,"драма, биографический фильм",Хеннинг Карлсен,"Дания, Франция",1986,tt0091712,5.9
Волк,драматический фильм,Натали Бьянчери,"Польша, Ирландия, Великобритания",2021,tt10698174,5.1
Волки охотятся ночью,детектив / мелодрама,Бернар Бордери,"Франция, Италия",1952,tt0043956,6.3
Волк,"драма, приключения",Николя Ванье,Франция,2009,tt1535103,6.4
Волк,драма,Даниель Альфредсон,"Швеция, Норвегия, Финляндия",2008,tt0937378,6.1
Вот придёт кот,сатирическая комедия,Войтех Ясны,Чехословакия,1963,tt0056844,7.2
Вопль,Драма,"Роб Эпштейн, Фридман, Джеффри (кинорежиссёр)",США,2010,tt1049402,6.6
Вот моя деревня…,"киноповесть, драма",Виктор Трегубович,СССР,1985,tt0090278,6.4
Волхв,"драма, детектив, мистика",Гай Грин,Великобритания,1968,tt0063260,5.5
Волк одиночка,слэшер,Джефф Уодлоу,США,2005,tt0384286,5.8
Вот конь бледный,"драматический фильм, военный фильм",Фред Циннеманн,США,"1964, 14 октября, 1964",tt0057879,6.7
Вот моя деревня,киноповесть,Борис Дуров,СССР,1972,tt0069474,6.5
"Вот и мы, жизнь!",драма,Тапио Суоминен,Финляндия,1980,tt0081672,6.8
Восьмой шар,"драма, криминал",Аку Лоухимиес,Финляндия,2013,tt2378177,6.3
Вот моё сердце,драматический фильм,Джошуа Леонард,США,2018,tt5258128,5.4
Восьмой класс,"комедийная драма, история взросления",Бо Бёрнэм,США,2018,tt7014006,7.3
Волки,драматический фильм,Хидэо Гося,Япония,1971,tt0069266,7.2
Вот вернётся папа...,"детский фильм, драма",Халмамед Какабаев,СССР,1981,tt26935041,Рейтинг не найден
Вот и лето прошло…,детский фильм,Александр Игишев,СССР,1972,tt1718952,5.8
Восьмая жена Синей Бороды,романтическая комедия,Эрнст Любич,США,1938,tt0029929,7.2
Восьмое чудо света,комедия,Самсон Самсонов,СССР,1981,tt0083304,4.8
Восьмёрка,драма,Алексей Учитель,Россия,2013,tt2962872,5.1
8 миля,"драма, байопик, музыкальный фильм",Кёртис Хэнсон,США,2002,tt0298203,7.2
Восьмёрка выбывает из игры,драма,Джон Сейлз,США,1988,tt0095082,7.2
Восхождение Юпитер,"боевик, фантастика, приключения",Лана и Лилли Вачовски,"США, Австралия",2015,tt1617661,5.3
Восхождение тёмного ангела,"фильм ужасов, мелодрама",Линда Хассани,"США, Румыния",1994,tt0109542,5.8
Восходящее солнце,"боевик, криминальный фильм, драма",Филип Кауфман,США,1993,tt0107969,6.3
Восхождение,"Приключения, Драма",Джон Шмидт,США,2002,tt0283999,5.8
Восхождение Борджиа,историческая драма,Кристофер Шру,,2006,tt0452011,6.5
Восхождение,"драма, военный фильм",Лариса Шепитько,СССР,1976,tt0075404,8.2
Восход солнца в Кампобелло,"исторический фильм, драма",Винсент Донехью,США,1960,tt0054354,6.8
Восход Скорпиона,авангард,Кеннет Энгер,США,1963,tt0058555,6.8
Восход над Гангом,,Латиф Файзиев,"СССР, Индия",1975,tt0170778,6.2
Восход тьмы,"приключения, драма, фэнтези",Дэвид Л. Каннингэм,США,2007,tt0484562,4.8
Восход полной луны,"комедийный, фильм ужасов",Ларри Коэн,США,1981,tt0082425,4.8
Восхитительная ложь,мелодрама,Ханс Шварц,Германия,1929,tt0020608,7.2
Восход Люцифера,"авангард, фэнтези",Кеннет Энгер,"США, Великобритания, ФРГ",1980,tt0066019,7.1
Восточный роман,"драма, мелодрама",Виктор Титов,Россия,1992,tt0105771,3.8
Восход луны,нуар,Фрэнк Борзейги,США,1948,tt0040607,7.0
Восточный коридор,"притча, военный фильм",Валентин Виноградов,СССР,1966,tt0348327,7.0
Восточный ветер 2,"приключения, семейный, драма",Кати фон Гарнье,Германия,2015,tt3849938,6.3
Восточный ветер,"приключения, семейный, драма",Кати фон Гарнье,,2013,tt2356464,6.7
Восторг идиота,"музыкальный фильм, комедийная драма",Кларенс Браун,США,1939,tt0031473,6.5
«Восхождение пехотинца»,"криминальная, драма, фильм-биография, боевик",Джулиан Гилби,Великобритания,2007,tt0901507,6.8
Восточные кондоры,"боевик, военная драма",Саммо Хун,Гонконг,1987,tt0090956,7.1
Восток-Запад,"драма, исторический фильм, мелодрама",Режис Варнье,"Франция, Россия, Украина, Болгария, Испания, Португалия, Бразилия",1999,tt0181530,7.4
Восход солнца,драма,Фридрих Вильгельм Мурнау,США,1927,tt0018455,8.1
Восстание христиан,"драма, исторический",Нагиса Осима,Япония,1962,tt0055743,6.7
Восстание рыбаков,драматический фильм,"Эрвин Пискатор, Михаил Иванович До́ллер",Советский Союз,1934,tt0025953,6.5
Восстание планеты обезьян,"фантастика, боевик, приключения, драма",Руперт Уайатт,США,2011,tt1318514,7.6
Восход «Чёрной луны»,"боевик, фантастика, триллер",Харли Коклисс,США,1986,tt0090735,5.5
Восстание мумии,фильм ужасов,Фрэнк Аграма,"США, Египет",1981,tt0082237,3.8
Восстание машин,киберпанк,Кристофер Хаттон,США,2011,tt1754438,3.1
Бунт в Каутокейно,драма,Нильс Гауп,"Дания, Норвегия, Швеция",2008,tt0479937,6.8
Восстание душ: Бунт мертвецов,ужасы,Дерек Ван,США,2005,tt0427848,4.0
Восстание бездельников,документальный,Майкл Мур,США,2007,tt0850669,5.3
Восток есть Восток,"комедия, драма",Дэмьен О’Доннелл,Великобритания,1999,tt0166175,6.9
Восставший из ада 10: Приговор,фильм ужасов,Гэри Дж. Танниклифф,США,2018,tt5476182,4.3
Восставший из ада 9: Откровение,фильм ужасов,Виктор Гарсия,США,2011,tt1716747,2.7
Восставший из ада 7: Армия мертвецов,фильм ужасов,Рик Бота,США,2005,tt0337636,4.4
Восточный ветер 3,"приключенческий фильм, семейный фильм, комедийный фильм",Катя фон Гарнье,Германия,"27 июля, 2017",tt5311972,6.0
Восставший из ада 5: Инферно,фильм ужасов,Скотт Дерриксон,США,2000,tt0229440,5.4
Восставший из ада 4: Кровное родство,"научно-фантастический, исторический, фильм ужасов",Кевин Ягер,США,1996,tt0116514,5.1
Восставший из ада 2,фильм ужасов,Тони Рэндл,"Великобритания, США",1988,tt0095294,6.4
Восставший из ада 3: Ад на Земле,фильм ужасов,Энтони Хикокс,США,1992,tt0104409,5.5
Волки,фильм-драма,Канэто Синдо,Япония,1955,tt0048443,7.3
Восставший из ада,фильм ужасов о сверхъестественном,Дэвид Брукнер,США,2022,tt0887261,5.9
Восставший из ада,"фильм ужасов, триллер, фантастика",Клайв Баркер,Великобритания,1987,tt0093177,6.9
Восстание зловещих мертвецов,фильм ужасов о сверхъестественном,Ли Кронин,США,"15 марта, 2023, 19 апреля, 2023, 20 апреля, 2023, 21 апреля, 2023, 27 апреля, 2023",tt13345606,6.5
Восставший Дракула,"фильм ужасов, мелодрама",Фрэд Галло,США,1993,tt0106767,3.2
Восставший,"исторический фильм, драматический фильм, пеплум, костюмированная драма, фильм-тайна",Кевин Рейнольдс,США,"17 марта, 2016, 2016",tt3231054,6.3
Восставший из ада 6: Поиски ада,фильм ужасов,Рик Бота,США,2002,tt0274546,4.8
Воссоединение семейки Аддамс,"чёрная комедия, семейный фильм, фэнтези",Дэйв Пэйн,США,1998,tt0146402,3.9
Восставшие мертвецы,фильм ужасов,Зэк Липовски,США,2015,tt3816458,5.2
Воссоединение семьи Мэдеи,"комедия, драма, мелодрама","Тайлер Перри, Поездка Джо в колледж",США,2006,tt0455612,5.3
Воссоединение в Вене,"драматический фильм, романтический фильм, комедийный фильм",Сидни Франклин,США,1933,tt0024496,6.0
Время и семья Конвей,драма,Владимир Басов,СССР,1984,tt0088365,7.3
Восставший из ада 8: Адский мир,фильм ужасов,Рик Бота,США,2005,tt0354623,4.2
Время жить,"романтический фильм, драматический фильм",,Великобритания,"2024, 26 декабря, 2024, 18 октября, 2024, 1 января, 2025, 2025, 9 января, 2025",tt27131358,7.0
"Всё в порядке, мама!",криминальная драма,Фёдор Попов,Россия,2010,tt1807064,7.0
Все в семье,комедия,Чжу Му,Гонконг,1975,tt0080897,5.2
Все люди лгут,"триллер, драма",Брайан Брайтил,США,2013,tt1865545,4.2
Всё кувырком,Кинокомедия,Хелла Йооф,"Дания, Германия",2001,tt0273719,6.0
Все леди делают это,"эротика, мелодрама",Тинто Брасс,Италия,1992,tt0104014,5.2
Все любят китов,"драма, семейный",Кен Куопис,США,2012,tt1430615,6.5
Все любят Жанну,"драматический фильм, комедийный фильм",Селин Дево,Франция,"21 мая, 2022, 7 сентября, 2022",tt14913250,6.4
Всё как надо,"комедия, драма",Рэндл Клайзер,Великобритания,1989,tt0097424,6.4
Всё исправить,"комедия, мелодрама, музыкальный фильм",Антон Калинкин,Россия,2016,,-
Восставшие из мёртвых,"фильм ужасов, комедия",Братья Спириги,Австралия,2003,tt0339840,5.3
Все кошки серы,драматический фильм,Савина Делликур,Бельгия,"2015, 31 марта, 2016",tt3965866,6.8
Всё к лучшему,"комедия, мелодрама",Крис Д’Ариенцо,США,2010,tt0482461,5.8
Всё из-за этой шальной Паулины,эксцентрическая комедия,Вия Бейнерте (Рамане),СССР,1979,,-
Всё или ничего,"комедия, боевик, приключения",Дмитрий Суворов,Россия,2018,tt10131904,5.4
Всё к лучшему,короткометражный фильм,Вагиф Мустафаев,Азербайджан,1997,tt0162152,8.1
Всё или ничего,"комедия, спорт",Питер Сигал,США,2005,tt0398165,6.4
Всё из-за Пита Тонга,"драма, Псевдодокументальный фильм",Майкл Даус,"Великобритания, Канада",2004,tt0388139,7.2
Всё из-за молока,комедия,Фрэнк Пауэлл,США,1910,tt0001107,6.1
Всё в жизни бывает,"Мелодрама, Комедия","Каран Джохар, Говорит и показывает Бомбей",Индия,1998,tt0172684,7.5
Всё золото мира,кинокомедия,Рене Клер,"Франция, Италия",1961,tt0055538,6.1
Всё закончится здесь,криминальная драма,Райко Грлич,Болгария,2024,tt30012572,6.7
Всё закончитcя на нас,романтика,Джастин Бальдони,США,2024,tt10655524,6.4
Все захваты разрешены,боевик,Томас Райт,США,1989,tt0097987,4.4
Всё ещё Элис,драма,"Ричард Глатцер, Уош Уэстморленд",США,2014,tt3316960,7.5
Все деньги с кошельком,драма,Виталий Дудин,СССР,1981,,-
Всё ещё мертвы,"ужасы, триллер",Филип Адриан Бут,США,,tt2882854,3.4
Все копы — ублюдки,драма,Стефано Соллима,Италия,2012,tt1893195,6.6
Всё или ничего,драма,Майк Ли,"Великобритания, Франция",2002,tt0286261,7.5
Всё для вас,"комедия, мюзикл","Мария Барабанова, Владимир Сухобоков",СССР,1964,tt0184994,6.6
Все деньги мира,"триллер, криминал",Ридли Скотт,США,2017,tt5294550,6.8
Всё дело в брате,детский фильм,Валентин Горлов,СССР,1976,tt0337441,6.2
Всё дело в воде,Романтическая комедия,Келли Хёрд,США,1997,tt0116661,6.1
Всё впереди,драма,Николай Бурляев,"СССР, Франция",1990,tt5253406,6.8
"Все говорят, что я люблю тебя","комедия, мелодрама, мюзикл",Вуди Аллен,США,1996,tt0116242,6.7
"Все возможно, детка","комедия, мелодрама",Бен Элтон,Великобритания,2000,tt0206926,5.6
Всё в хорошем вкусе,комедия,Энтони Крамрейтер,Канада,1983,tt0128037,2.8
Всё включено 2,Комедия,Эдуард Радзюкевич,Россия,2013,tt3194426,2.9
Всё включено: Каникулы в Греции,"комедия, семейный",Ханнес Холм,Швеция,2012,tt2192888,4.3
Все верные ходы,"драма, мелодрама, спортивный фильм",Майкл Чапман,США,1983,tt0085154,6.0
Всё будет хорошо!,"мелодрама, комедия",Дмитрий Астрахан,Россия,1995,tt0202667,6.8
Всё будет хорошо,фантастика,Ритхи Пань,Франция,2022,tt15386518,5.5
Всадники революции,Приключенческий фильм,Камиль Ярматов,СССР,1969,,-
Всё будет хорошо,Комедия,Ангелина Маккароне,Германия,1998,tt0156523,6.7
Всё везде и сразу,"фантастический, комедийный боевик",Дэниел Шайнерт и Дэн Кван,США,2022,tt6710474,7.8
Всё будет снова хорошо,"драма, триллер",Кристоффер Боэ,"Дания, Франция, Швеция",2010,tt1403846,6.1
Всадники Германской Восточной Африки,приключенческий фильм,Герберт Зельпин,,1934,tt0024494,5.6
Все без ума от Мэри,романтическая комедия,Питер и Бобби Фаррелли,США,1998,tt0129387,7.1
Всадники,военный фильм,Вадим Костроменко,СССР,1972,tt3683846,6.9
Восстание зомби,"боевик, фильм ужасов",Ник Лайон,США,2012,tt2236182,3.6
Всадники,"военный, экранизация, историко-революционный",Игорь Савченко,СССР,1939,tt0032103,5.9
Всадники,"триллер, ужасы, драма, детектив",Юнас Окерлунд,США,"2008, 6 марта, 2009, 2009",tt0892767,5.5
Все в выигрыше,"драма, детектив",Карел Рейш,"США, Великобритания",1990,tt0099520,5.1
Всадник с молнией в руке,"приключения, драма, биография, история",Хасан Хажкасимов,СССР,1975,tt11264450,6.4
Всадник над городом,"Экранизация, Детский",Игорь Шатров,СССР,,tt0291549,6.2
Всадник без головы,"вестерн, детектив",Владимир Вайншток,"СССР, Куба",1973,tt0202080,6.5
Всадник по имени Смерть,"Историческая, драма",Карен Шахназаров,Россия,2004,tt0412042,6.3
Всадник на белом коне,"военный, детский",Энвер Аблуч,Азербайджан,1995,tt4265750,6.9
Врождённый порок,"комедийная драма, неонуар, детектив",Пол Томас Андерсон,США,2014,tt1791528,6.6
Всё взаимно,мелодрама,Шерон Поллак,США,1996,tt0116245,5.5
Всгорю в огне очищения,драма,"Гюльбениз Азимзаде, Хафиз Фатуллаев","СССР, Азербайджанская ССР",1991,tt3127324,Рейтинг не найден
Время-не-ждёт,приключенческий фильм,Виталий Четвериков,СССР,,tt4842444,6.4
Время цыган,драма,Эмир Кустурица,Великобритания,1988,tt0097223,8.1
Время умирать,"криминальная, драма",Мэтт Цимбер,США,1982,tt0086442,4.3
Время умирать,,Андре Фарважи,,,tt0138126,5.7
Время убивать,"военная, драма",Джулиано Монтальдо,"Италия, Франция",1989,tt0100762,5.0
Время убивать,триллер,Джоэл Шумахер,США,1996,tt0117913,7.5
Врубай на полную катушку,"комедия, драма",Аллан Мойл,"Канада, США",1990,tt0100436,7.2
Всадник тьмы,"вестерн, мистический фильм",Джеймс Коттен,США,2007,tt0811091,3.3
Всадник без головы,"комедия, ужасы",Эдвард Вентурини,США,1922,tt0013223,5.0
"Второе счастье, или Кино за 40 часов",Комедия,Катя Райская,Россия,2016,,-
Время убивать,Фильм нуар,Герберт И. Лидс,США,1942,tt0035443,6.4
Время сумасшедших влюбленных,"драматический фильм, романтический фильм",Рамеш Сиппи,Индия,1995,tt0115042,4.7
Второе дыхание,"военный фильм, криминальный фильм",Михаил Туманишвили,Россия,2008,,-
Время танцора,драма,Вадим Абдрашитов,Россия,1997,tt0129563,7.0
Время собирать камни,"Военный фильм, драма, Мосфильм, Первый канал",Алексей Карелин,Россия,2005,tt0466265,6.7
Всадник на золотом коне,"музыкальный фильм, сказка",Василий Журавлёв,СССР,1980,tt1475178,5.1
Второе дыхание,мелодрама,Бибан Кидрон,США,1992,tt0105706,6.1
Второе солнце,драма,Ринат Ташимов,Россия,2021,tt15423326,6.6
Второе дыхание,"драма, триллер, детектив",Ален Корно,Франция,2007,tt0795370,5.7
"Время, вперёд!",драма,"Михаил Швейцер, София Милькина",СССР,1965,tt0059888,7.1
Вторжение: Битва за рай,"приключения, боевик, драма",Стюарт Битти,"Австралия, США",,tt1456941,6.1
Второе дыхание,"драма, триллер, детектив",Жан-Пьер Мельвиль,Франция,1966,tt0060305,7.9
Вторжение похитителей тел,"ужасы, фантастика",Филип Кауфман,США,1978,tt0077745,7.4
Вторжение пришельцев: S.U.M.1,"Ужасы, фантастика, триллер",Кристиан Паскуариелло,Германия,,tt4279116,4.3
Время убивать,триллер,Рик Кинг,США,1987,tt0093347,5.3
Вторжение обитателей летающих тарелок,"комедийный, научно-фантастический, фильм ужасов",Эдвард Кан,США,1957,tt0050545,5.3
Вторжение динозавров,"научно-популярный фильм, детский фильм",Джонатан Эйр,США,1988,,-
Вторжение на Землю,"фантастический фильм, боевик",Шон Каннингем,"США, Канада",2002,tt0322008,5.0
Вторжение похитителей тел,"научная фантастика, триллер",Дон Сигел,США,1956,tt0049366,7.7
Время счастливых находок,семейный,Генрих Габай,СССР,1969,tt0337433,7.2
Вторжение извне,"фантастика, триллер, боевик",Доминик Бёрнс,Великобритания,2012,tt2040578,3.0
«Вторжение далеков на Землю»,,Гордон Флеминг,,,tt0060278,5.9
Вторжение динозавра,"ужасы, фантастика, драма",Пон Чжун Хо,Республика Корея,2006,tt0468492,7.1
Вторжение в США,боевик,Джозеф Зито,США,1985,tt0089348,5.4
Вторжение,"научная фантастика, триллер","Оливер Хиршбигель, Джеймс Мактиг",Австралия,"18 октября, 2007, 2007",tt0427392,5.9
Вторжение,"фантастика, драма, боевик, триллер",,Россия,2019,tt8060328,5.6
«Вторжение»,мелодрама,Виллен Новак,СССР,1980,tt0081731,6.5
Вторжение,драма,Уго Сантьяго,Аргентина,1969,tt0064490,7.2
Вторая тень,"драма, фильм-биография, исторический фильм",Сильвано Агости,Италия,2000,tt0266948,6.8
